sampleid,db_id,program_id,substance,pubchemcid,cas,abundance,method,date_complete,gcms_peak,primary,trace,confirmatory,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any
"600274",3771501,9,"diphenhydramine",3100,"58-73-1","","GCMS","27oct2023",7.5799999,1,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600279",3777046,41,"dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","","GCMS","12apr2024",2.01,1,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600284",3772316,34,"xylazine",5707,"7361-61-7","","GCMS","27nov2023",7.25,1,0,0,,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600289",3770322,9,"dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","","GCMS","03oct2023",1.98,1,0,0,,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600305",3780161,73,"dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","","GCMS","18jun2024",2.49,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600318",3780355,73,"methamphetamine",10836,"537-46-2","","GCMS","24jun2024",4.2199998,1,0,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600343",3774021,73,"dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","","GCMS","22jan2024",2.01,1,0,0,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600347",3780163,73,"methamphetamine",10836,"537-46-2","","GCMS","18jun2024",4.4200001,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600355",3780357,73,"1,3-Diacetin",66924,"105-70-4","","GCMS","26jun2024",4.8600001,1,0,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600399",3779163,73,"acetaminophen",1983,"103-90-2","","GCMS","29may2024",6.6399999,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600506",3773402,34,"N-phenylpropanamide",12107,"620-71-3","","GCMS","08jan2024",5.04,1,0,0,,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600507",3775560,4,"cocaine",446220,"50-36-2","","GCMS","15mar2024",6.23,1,0,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600512",3773521,142,"methamphetamine",10836,"537-46-2","","GCMS","08jan2024",3.5899999,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600513",3773151,34,"caffeine",2519,"58-08-2","","GCMS","02jan2024",6.6900001,1,0,0,,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600524",3775563,4,"4-ANPP",88890,"21409-26-7","","GCMS","01mar2024",7,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600525",3775561,4,"methamphetamine",10836,"537-46-2","","GCMS","04mar2024",2.3,1,0,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600532",3775558,4,"methamphetamine",10836,"537-46-2","","GCMS","29feb2024",2.45,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600536",3773522,142,"4-ANPP",88890,"21409-26-7","","GCMS","14jan2024",8.8199997,1,0,0,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600538",3775559,4,"cocaine",446220,"50-36-2","","GCMS","29feb2024",6.2399998,1,0,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600549",3773159,34,"caffeine",2519,"58-08-2","","GCMS","02jan2024",6.6900001,1,0,0,,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600550",3773167,34,"gabapentin",3446,"60142-96-3","","GCMS","02jan2024",5.6900001,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600558",3773168,34,"caffeine",2519,"58-08-2","","GCMS","02jan2024",6.6999998,1,0,0,,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600560",3773512,142,"4-ANPP",88890,"21409-26-7","","GCMS","10jan2024",8.8199997,1,0,0,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600566",3773398,34,"fentanyl",3345,"437-38-7","","GCMS","08jan2024",9.8800001,1,0,0,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600568",3773518,142,"benzyl benzoate",2345,"120-51-4","","GCMS","17jan2024",6.4099998,1,0,0,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600578",3773401,34,"tramadol",33741,"123154-38-1","","GCMS","03jan2024",7.1300001,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600589",3773143,34,"caffeine",2519,"58-08-2","","GCMS","02jan2024",6.6999998,1,0,0,,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600599",3773515,142,"benzyl alcohol",244,"100-51-6","trace","GCMS","17jan2024",,0,1,0,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"600601",3774185,34,"caffeine",2519,"58-08-2","","GCMS","22jan2024",6.6999998,1,0,0,,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600606",3776756,142,"dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","trace","GCMS","11apr2024",,0,1,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600628",3775253,76,"4-ANPP",88890,"21409-26-7","","GCMS","14feb2024",8.8100004,1,0,0,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600629",3777801,76,"acetaminophen",1983,"103-90-2","","GCMS","06may2024",6.2399998,1,0,0,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600632",3774179,34,"cocaine",446220,"50-36-2","","GCMS","22jan2024",8,1,0,0,,6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600634",3780773,75,"4-ANPP",88890,"21409-26-7","","GCMS","08jul2024",9.3900003,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600643",3775524,75,"xylazine",5707,"7361-61-7","","GCMS","01mar2024",5.5,1,0,0,,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600646",3775054,34,"caffeine",2519,"58-08-2","","GCMS","09feb2024",6.6900001,1,0,0,,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600647",3775517,75,"fentanyl",3345,"437-38-7","","GCMS","15mar2024",7.9400001,1,0,0,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600649",3775062,34,"lidocaine",3676,"137-58-6","","GCMS","09feb2024",6.8200002,1,0,0,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600652",3774641,76,"methamphetamine",10836,"537-46-2","","GCMS","07feb2024",3.5799999,1,0,0,,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600658",3777368,34,"lidocaine",3676,"137-58-6","","GCMS","19apr2024",7.3099999,1,0,0,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600663",3778849,34,"xylazine",5707,"7361-61-7","","GCMS","29may2024",7.6999998,1,0,0,,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600664",3776762,142,"bromazolam",12562546,"71368-80-4","","GCMS","11apr2024",9.9399996,1,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"600665",3780772,75,"MDA",1614,"","","GCMS","08jul2024",5.7600002,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600671",3777380,34,"4-ANPP",88890,"21409-26-7","","GCMS","19apr2024",8.8900003,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600673",3773397,34,"no compounds of interest detected",,"","","GCMS","08jan2024",,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600675",3774511,142,"4-ANPP",88890,"21409-26-7","","GCMS","26jan2024",8.8100004,1,0,0,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600680",3777386,76,"xylazine",5707,"7361-61-7","","GCMS","19apr2024",7.3200002,1,0,0,,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600685",3776764,142,"4-ANPP",88890,"21409-26-7","","GCMS","12apr2024",8.9099998,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600690",3774991,19,"delta-9-THC",16078,"8/3/72","","GCMS","08feb2024",8.8400002,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"600692",3779162,76,"cocaine",446220,"50-36-2","","GCMS","23may2024",8.46,1,0,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600693",3774994,19,"delta-9-THC",16078,"8/3/72","","GCMS","09feb2024",8.8199997,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"600710",3775077,34,"cocaine",446220,"50-36-2","","GCMS","12feb2024",7.9699998,1,0,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600715",3776344,76,"3,4-MDMA",1615,"42542-10-9","","GCMS","21mar2024",3.76,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600716",3775061,34,"methamphetamine",10836,"537-46-2","","GCMS","12feb2024",3.5899999,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600718",3774172,34,"caffeine",2519,"58-08-2","","GCMS","22jan2024",6.6900001,1,0,0,,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600721",3775520,75,"xylazine",5707,"7361-61-7","","GCMS","01mar2024",5.4899998,1,0,0,,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600722",3774514,142,"methamphetamine",10836,"537-46-2","","GCMS","25jan2024",3.5899999,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600723",3776760,142,"bromazolam",12562546,"71368-80-4","","GCMS","11apr2024",9.9399996,1,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"600724",3774992,19,"delta-9-THC",16078,"8/3/72","","GCMS","09feb2024",8.8199997,1,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"600731",3776758,142,"dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","","GCMS","11apr2024",1.4299999,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600736",3780781,75,"4-ANPP",88890,"21409-26-7","","GCMS","09jul2024",9.3900003,1,0,0,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600738",3780780,75,"ketamine",3821,"6740-88-1","","GCMS","03jul2024",7.29,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600744",3777138,19,"delta-9-THC",16078,"8/3/72","","GCMS","18apr2024",8.9300003,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"600747",3774645,76,"fentanyl",3345,"437-38-7","","GCMS","07feb2024",9.8400002,1,0,0,,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600748",3777382,34,"caffeine",2519,"58-08-2","","GCMS","19apr2024",6.75,1,0,0,,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600749",3774165,34,"procaine",4914,"59-46-1","","GCMS","22jan2024",7.3899999,1,0,0,,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600753",3775515,75,"4-ANPP",88890,"21409-26-7","","GCMS","01mar2024",7,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600756",3774636,76,"4-ANPP",88890,"21409-26-7","","GCMS","26jan2024",8.8199997,1,0,0,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600761",3773395,34,"methamphetamine",10836,"537-46-2","","GCMS","08jan2024",3.6400001,1,0,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600762",3775257,76,"cocaine",446220,"50-36-2","","GCMS","14feb2024",7.96,1,0,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600764",3780775,75,"methamphetamine",10836,"537-46-2","","GCMS","08jul2024",4.23,1,0,0,,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600767",3774158,34,"procaine",4914,"59-46-1","","GCMS","22jan2024",7.4000001,1,0,0,,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600774",3774501,142,"4-ANPP",88890,"21409-26-7","","GCMS","25jan2024",8.8299999,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600777",3797277,19,"3,4-MDMA",1615,"42542-10-9","","GCMS","04feb2025",5.9400001,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600778",3777763,34,"no compounds of interest detected",,"","","GCMS","30apr2024",,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600781",3777373,34,"diphenhydramine",3100,"58-73-1","","GCMS","19apr2024",6.8699999,1,0,0,,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600785",3774503,142,"caffeine",2519,"58-08-2","","GCMS","25jan2024",6.6999998,1,0,0,,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600789",3775070,34,"4-ANPP",88890,"21409-26-7","","GCMS","09feb2024",8.8000002,1,0,0,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600797",3774515,142,"4-ANPP",88890,"21409-26-7","","GCMS","25jan2024",8.8199997,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600800",3781187,153,"cocaine",446220,"50-36-2","","GCMS","11jul2024",8.4499998,1,0,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600801",3778022,72,"methamphetamine",10836,"537-46-2","","GCMS","08may2024",4.1999998,1,0,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600803",3775661,192,"amphetamine",3007,"300-62-9","","GCMS","15mar2024",2.0799999,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600804",3781181,153,"cocaine",446220,"50-36-2","","GCMS","11jul2024",8.4399996,1,0,0,,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600809",3785268,153,"methamphetamine",10836,"537-46-2","","GCMS","06sep2024",4.21,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600811",3778032,72,"dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","","GCMS","03may2024",2,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600814",3777602,153,"4-ANPP",88890,"21409-26-7","","GCMS","24apr2024",8.8999996,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600817",3777594,153,"methamphetamine",10836,"537-46-2","","GCMS","01may2024",4.4000001,1,0,0,,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600819",3781564,153,"4-ANPP",88890,"21409-26-7","","GCMS","26jul2024",9.3800001,1,0,0,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600821",3791468,168,"acetaminophen",1983,"103-90-2","","GCMS","18nov2024",6.5,1,0,0,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600826",3812220,168,"methamphetamine",10836,"537-46-2","","GCMS","24jul2025",,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600827",3782549,113,"bromazolam",12562546,"71368-80-4","","GCMS","02aug2024",13.48,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"600828",3776092,153,"dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","trace","GCMS","13mar2024",,0,1,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600829",3785260,153,"erythritol",222285,"149-32-6","","GCMS","10sep2024",4.54,1,0,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600833",3776669,47,"methamphetamine",10836,"537-46-2","","GCMS","28mar2024",2.3199999,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600837",3779136,153,"methamphetamine",10836,"537-46-2","","GCMS","23may2024",4.3699999,1,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600839",3778575,72,"4-ANPP",88890,"21409-26-7","","GCMS","16may2024",9.4300003,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600840",3800197,168,"tetracaine",5411,"94-24-6","","GCMS","12mar2025",8.3999996,1,0,0,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600841",3779718,72,"methamphetamine",10836,"537-46-2","","GCMS","19jun2024",4.1300001,1,0,0,,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600844",3801282,167,"lidocaine",3676,"137-58-6","","GCMS","26mar2025",7.1999998,1,0,0,,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
