sampleid,db_id,program,program_id,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,program_county,state_county,statefips,countyfips_3,countyfips
"300382",239,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","25jul2022","cotton","cotton","taken","heroin; fentanyl; Unknown",1,1,0,0,0,0,0,0,0,"white",0,"powder; pill",,1,1,,,"","weaker; weird","weaker",1,,,1,,,,1,,,"drowsy, fast heartbeat, not usual warmth","not overdose related",0,,,1,"29jul2022",8,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"802212",9362,"1tn9a",2,"Watertown","Jefferson County","NY","New York","11nov2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"shiny",,,,,,"shiny","","",,,,,,,,,,,"toxic","involved in OD",1,,,1,"05dec2024",9,2,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802218",3203,"rgyas",137,"Ithaca","Tompkins County","NY","New York","26sep2023","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"off-white",0,"powder; chunky",,,1,,,"","sedating; stronger","stronger",,,,,,,,,,,"","unknown",,,,1,"06oct2023",12,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802221",3718,"u3fyp",110,"Albany","Albany County","NY","New York","16nov2023","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"black; white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","involved in OD",1,,,1,"27nov2023",9,5,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802223",4869,"u3fyp",110,"Washington County","Washington County","NY","New York","29feb2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; powder; chunky",,,1,,,"","good; normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"13mar2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | WASHINGTON COUNTY",36,115,36115
"802234",4817,"",135,"Enfield","Tompkins County","NY","New York","26feb2024","unknown","unknown","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"18mar2024",6,6,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802237",3194,"rgyas",137,"Tompkins County","Tompkins County","NY","New York","28sep2023","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"06oct2023",6,4,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802246",2986,"1tn9a",2,"Utica","Oneida County","NY","New York","11sep2023","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"white; orange",1,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"04oct2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Syracuse","NY | ONEIDA COUNTY",36,65,36065
"802248",7498,"1tn9a",2,"Watertown","Jefferson County","NY","New York","27aug2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder; flaky",,,1,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,1,"06sep2024",12,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802254",3036,"rgyas",137,"Enfield","Tompkins County","NY","New York","11sep2023","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"21sep2023",7,4,,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802266",2988,"1tn9a",2,"Utica","Oneida County","NY","New York","11sep2023","pill","pill","unused","MDMA",0,0,0,0,0,0,0,0,1,"pink",1,"pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"19sep2023",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Syracuse","NY | ONEIDA COUNTY",36,65,36065
"802267",3131,"rgyas",137,"Enfield","Tompkins County","NY","New York","22sep2023","unknown","unknown","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"03oct2023",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802269",5713,"1tn9a",2,"Syracuse","Onondaga County","NY","New York","10may2024","swab","swab","unused","heroin",1,0,0,0,0,0,0,0,0,"",0,"powder; dull",,,1,,,"dull","","",,,,,,,,,,,"Has not used","unknown",,,,1,"22may2024",8,8,,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | ONONDAGA COUNTY",36,67,36067
"802275",3844,"u3fyp",110,"Schenectady","Schenectady County","NY","New York","29nov2023","cotton","cotton","taken","heroin",1,0,0,0,0,0,0,0,0,"gray",0,"",,,,,,"","sedating; unpleasant; more down","",1,,,1,,,,,,,"knocked out harder than usual","not overdose related",0,,,1,"08dec2023",4,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Albany County","NY | SCHENECTADY COUNTY",36,93,36093
"802277",3393,"u3fyp",110,"Albany","Albany County","NY","New York","18oct2023","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"27oct2023",4,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802280",4155,"u3fyp",110,"Schenectady","Schenectady County","NY","New York","20dec2023","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"brown",0,"powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"14jan2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | SCHENECTADY COUNTY",36,93,36093
"802284",2955,"1tn9a",2,"Utica","Oneida County","NY","New York","13sep2023","spatula","spatula","unused","synthetic cannabis",0,0,0,0,0,0,0,1,0,"green",1,"plant/leaf",,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"14sep2023",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Syracuse","NY | ONEIDA COUNTY",36,65,36065
"802290",8221,"1tn9a",2,"Utica","Oneida County","NY","New York","02oct2024","unknown","unknown","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"11oct2024",5,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Syracuse","NY | ONEIDA COUNTY",36,65,36065
"802295",2753,"1tn9a",2,"Watertown","Jefferson County","NY","New York","21aug2023","unknown","unknown","unused","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"25aug2023",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802296",3368,"rgyas",137,"Ithaca","Tompkins County","NY","New York","05oct2023","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"27oct2023",8,4,,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802299",3035,"rgyas",137,"Enfield","Tompkins County","NY","New York","11sep2023","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"21sep2023",7,4,,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802301",4814,"",135,"Ithaca","Tompkins County","NY","New York","23feb2024","spatula","spatula","taken","weed",0,0,0,0,0,0,0,1,0,"green",1,"plant/leaf",,,,,,"","sedating; stronger","stronger",,,,1,,,,,,,"Knocks people out, narcotic high","unknown",,,,1,"13mar2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802316",5596,"1tn9a",2,"Watertown","Jefferson County","NY","New York","08may2024","unknown","unknown","unused","MDMA",0,0,0,0,0,0,0,0,1,"pink",1,"pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"21may2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802323",2752,"1tn9a",2,"Watertown","Jefferson County","NY","New York","21aug2023","swab","swab","unused","heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder; flaky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"25aug2023",4,3,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802324",4815,"",135,"Enfield","Tompkins County","NY","New York","26feb2024","unknown","unknown","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"03apr2024",8,7,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802329",4425,"u3fyp",110,"Albany","Albany County","NY","New York","25jan2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"brown; tan",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"09feb2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802332",3638,"rgyas",137,"Tompkins County","Tompkins County","NY","New York","23oct2023","spatula","spatula","unused","crack",0,0,0,1,0,0,1,0,0,"off-white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"20nov2023",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802336",3634,"rgyas",137,"Tompkins County","Tompkins County","NY","New York","24oct2023","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"22nov2023",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802338",4156,"u3fyp",110,"Schenectady","Schenectady County","NY","New York","20dec2023","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; dull",,,1,,,"dull","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"16jan2024",8,3,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | SCHENECTADY COUNTY",36,93,36093
"802343",3604,"u3fyp",110,"Albany","Albany County","NY","New York","08nov2023","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"15nov2023",4,4,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802353",8391,"1tn9a",2,"Watertown","Jefferson County","NY","New York","08oct2024","unknown","unknown","unused","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"18oct2024",11,6,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802364",3645,"u3fyp",110,"Albany","Albany County","NY","New York","26oct2023","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,1,,,"no legs","not overdose related",0,,,1,"22nov2023",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802369",4609,"u3fyp",110,"Albany","Albany County","NY","New York","08feb2024","swab","swab","unused","fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"29feb2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802372",3632,"rgyas",137,"Tompkins County","Tompkins County","NY","New York","25oct2023","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"22nov2023",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802373",7928,"1tn9a",2,"Watertown","Jefferson County","NY","New York","23aug2024","unknown","unknown","unused","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"30sep2024",6,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802387",3389,"u3fyp",110,"Albany","Albany County","NY","New York","19oct2023","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"beige",0,"powder; flaky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"27oct2023",7,5,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802401",3845,"u3fyp",110,"Schenectady","Schenectady County","NY","New York","01dec2023","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,"","stronger; unusual taste","stronger",,,,,,,,,,,"up all night","not overdose related",0,,,1,"07dec2023",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | SCHENECTADY COUNTY",36,93,36093
"802402",2792,"1tn9a",2,"Syracuse","Onondaga County","NY","New York","25aug2023","pill","pill","taken","amphetamine",0,0,0,1,0,0,0,0,0,"orange",1,"pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"08sep2023",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Syracuse","NY | ONONDAGA COUNTY",36,67,36067
"802403",3964,"rgyas",137,"Rochester","Monroe County","NY","New York","05dec2023","spatula","spatula","unused","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"tan",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"03jan2024",12,6,,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | MONROE COUNTY",36,55,36055
"802406",4640,"1tn9a",2,"Syracuse (North Side)","","NY","New York","14feb2024","spatula","spatula","unused","synthetic cannabis",0,0,0,0,0,0,0,1,0,"",0,"plant/leaf",,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"04mar2024",5,3,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Syracuse","NY | ",,,
"802415",3578,"u3fyp",110,"Albany","Albany County","NY","New York","06nov2023","swab","swab","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"unused","not overdose related",0,,,1,"13nov2023",6,4,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802418",4447,"1tn9a",2,"Syracuse","Onondaga County","NY","New York","06dec2023","spatula","spatula","taken","heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"powder",,,1,,,"","sedating","",,,,,,,,,,,"","unknown",,,,1,"07feb2024",1,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Syracuse","NY | ONONDAGA COUNTY",36,67,36067
"802426",3128,"rgyas",137,"Enfield","Tompkins County","NY","New York","22sep2023","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"03oct2023",12,5,,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802433",4960,"1tn9a",2,"Syracuse","Onondaga County","NY","New York","28feb2024","spatula","spatula","unused","MDMA",0,0,0,0,0,0,0,0,1,"brown",0,"pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"17apr2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Syracuse","NY | ONONDAGA COUNTY",36,67,36067
"802434",4445,"1tn9a",2,"Syracuse","Onondaga County","NY","New York","17jan2024","unknown","unknown","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"powder; flaky",,,1,,,"","","",,,,,,,,,,,"caused hives and allergic reaction when shot","unknown",,,,1,"07feb2024",6,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | ONONDAGA COUNTY",36,67,36067
"802436",4157,"u3fyp",110,"Albany","Albany County","NY","New York","27dec2023","spatula","spatula","unused","crack",0,0,0,1,0,0,1,0,0,"black",0,"",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"14jan2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802437",4961,"1tn9a",2,"Auburn","Lee County","NY","New York","11mar2024","spatula","spatula","unused","synthetic cannabis",0,0,0,0,0,0,0,1,0,"",0,"plant/leaf",,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"28mar2024",5,3,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Syracuse","NY | LEE COUNTY",,,
"802443",2952,"1tn9a",2,"Utica","Oneida County","NY","New York","13sep2023","spatula","spatula","unused","synthetic cannabis",0,0,0,0,0,0,0,1,0,"green",1,"plant/leaf",,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"14sep2023",5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Syracuse","NY | ONEIDA COUNTY",36,65,36065
"802452",2662,"1tn9a",2,"Onondaga","Onondaga County","NY","New York","08aug2023","unknown","unknown","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,"","unpleasant; stronger","stronger",1,,,,,,,,,,"said it felt weird","not overdose related",0,,,1,"21aug2023",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Syracuse","NY | ONONDAGA COUNTY",36,67,36067
"802472",8314,"1tn9a",2,"Watertown","Jefferson County","NY","New York","01oct2024","unknown","unknown","taken","heroin",1,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","sedating","",,,,,,,,,,,"","involved in OD",1,,,1,"16oct2024",7,4,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802474",3130,"rgyas",137,"Enfield","Tompkins County","NY","New York","22sep2023","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"03oct2023",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802486",4424,"u3fyp",110,"Albany","Albany County","NY","New York","25jan2024","swab","swab","unused","heroin",1,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"07feb2024",1,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"802493",4794,"rgyas",137,"Enfield","Tompkins County","NY","New York","23feb2024","swab","swab","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"18mar2024",12,10,,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"802494",8585,"1tn9a",2,"Watertown","Jefferson County","NY","New York","18oct2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","sedating","",,,,,,,,,,,"","unknown",,,,1,"28oct2024",8,8,,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"802508",3034,"rgyas",137,"Enfield","Tompkins County","NY","New York","11sep2023","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"21sep2023",8,6,,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
