sampleid,program_id,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips
"300555",101,"Portland","Multnomah County","OR","Oregon","24aug2022","unknown","unknown","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","stronger","stronger",,,,,,,,,,,"FTS = negative","not overdose related",0,,,1,"30aug2022",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"801949",101,"Portland","Multnomah County","OR","Oregon","14aug2023","pill","pill","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"pill; fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"08sep2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"801952",101,"Portland","Multnomah County","OR","Oregon","01nov2023","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"off-white",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,,"fentanyl test strip: positive","not overdose related",0,,,1,"09nov2023",3,2,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"801960",101,"Portland","Multnomah County","OR","Oregon","12jul2023","spatula","spatula","unused","ketamine; unknown",0,0,0,0,0,0,0,0,1,"light gray",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"28jul2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"801970",101,"Portland","Multnomah County","OR","Oregon","06oct2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","stronger","stronger",,,,,,,,,,,"putrid taste","unknown",,,,1,"19oct2023",2,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802010",101,"Portland","Multnomah County","OR","Oregon","04dec2023","spatula","spatula","taken","fentanyl; methamphetamine",1,1,0,1,0,1,0,0,0,"",0,"crystals; powder",,,1,,1,"","sedating; unpleasant; more down","",1,,,1,,,,,,,"Sold as meth. Adverse reaction. Suspects fentanyl","not overdose related",0,,,1,"09jan2024",3,2,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802083",10,"Weston","Umatilla County","OR","Oregon","05feb2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"20feb2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"802158",101,"Portland","Multnomah County","OR","Oregon","17nov2023","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"29nov2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802163",101,"Portland","Multnomah County","OR","Oregon","27nov2023","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"fake pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"01dec2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802194",10,"Weston","Umatilla County","OR","Oregon","05feb2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"green",1,"fake pill",,1,,,,"","unpleasant","",1,,,,,,,,,,"","involved in OD",1,,,1,"20feb2024",4,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | UMATILLA COUNTY",41,59,41059
"802214",101,"Portland","Multnomah County","OR","Oregon","27dec2023","unknown","unknown","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"yellow",1,"pill",,1,,,,"","nice; normal","normal",,,,,1,,,,,,"mellow, clean","not overdose related",0,,,1,"18jan2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802241",101,"Portland","Multnomah County","OR","Oregon","04dec2023","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"crystals; powder",,,1,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"08jan2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802283",101,"Portland","Multnomah County","OR","Oregon","17nov2023","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"blue",1,"pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"29nov2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802314",101,"Portland","Multnomah County","OR","Oregon","27dec2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weaker; normal","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"16jan2024",4,2,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802445",101,"Portland","Multnomah County","OR","Oregon","18dec2023","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"brown",0,"tar; crumbly",1,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"10jan2024",6,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802488",101,"Portland","Multnomah County","OR","Oregon","17nov2023","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"yellow",1,"pill",,1,,,,"","weaker; normal","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"01dec2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802522",101,"Portland","Multnomah County","OR","Oregon","27dec2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder; chunky",,,1,,,"","stronger; normal","stronger",,,,,,,,,,,"","involved in OD",1,,,1,"16jan2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802535",101,"Portland","Multnomah County","OR","Oregon","17nov2023","pill","pill","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"green",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"30nov2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802584",101,"Portland","Multnomah County","OR","Oregon","17nov2023","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"green",1,"pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"01dec2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802590",101,"Portland","Multnomah County","OR","Oregon","17nov2023","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"pill; fake pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"29nov2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802608",101,"Portland","Multnomah County","OR","Oregon","18dec2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"off-white",0,"rock; powder; chunky",,,1,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"10jan2024",2,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802621",101,"Portland","Multnomah County","OR","Oregon","27dec2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","involved in OD",1,,,1,"16jan2024",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802666",101,"Portland","Multnomah County","OR","Oregon","27dec2023","spatula","spatula","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"yellow; off-white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"07feb2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802697",101,"Portland","Multnomah County","OR","Oregon","27dec2023","spatula","spatula","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"tan; white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"18jan2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802788",101,"Portland","Multnomah County","OR","Oregon","18dec2023","spatula; pill","multiple methods","unused","fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"10jan2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802801",101,"Portland","Multnomah County","OR","Oregon","13dec2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"deep blue; teal",1,"rock; powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"10jan2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802802",101,"Portland","Multnomah County","OR","Oregon","18dec2023","spatula","spatula","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"fine; powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"05jan2024",6,1,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802822",101,"Portland","Multnomah County","OR","Oregon","18dec2023","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"fine; powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"10jan2024",3,3,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802831",101,"Portland","Multnomah County","OR","Oregon","13dec2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"teal",1,"rock; powder",,,1,,,"","unpleasant","",1,,,,,,,,,,"puked, sick","not overdose related",0,,,1,"14jan2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802862",10,"Weston","Umatilla County","OR","Oregon","05feb2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","nice","",,,,,1,,,,,,"","involved in OD",1,,,1,"23feb2024",5,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | UMATILLA COUNTY",41,59,41059
"802936",101,"Portland","Multnomah County","OR","Oregon","08nov2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder; chunky",,,1,,,"","nice; stronger; normal","stronger",,,,,1,,,,,,"","not overdose related",0,,,1,"30nov2023",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802941",101,"Portland","Multnomah County","OR","Oregon","27dec2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"16jan2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"802988",101,"Portland","Multnomah County","OR","Oregon","08nov2023","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"30nov2023",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803318",10,"Hermiston","Umatilla County","OR","Oregon","08mar2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"powder; shiny",,,1,,,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,1,"28mar2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803392",10,"Hermiston","Umatilla County","OR","Oregon","08mar2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals; powder; shiny",,,1,,1,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,1,"28mar2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803411",10,"Hermiston","Umatilla County","OR","Oregon","08mar2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"powder; shiny",,,1,,,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,1,"28mar2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803432",10,"Hermiston","Umatilla County","OR","Oregon","08mar2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"28mar2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803479",10,"Hermiston","Umatilla County","OR","Oregon","08mar2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; dull",,,1,,,"dull","","",,,,,,,,,,,"","not overdose related",0,,,1,"28mar2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803519",10,"Hermiston","Umatilla County","OR","Oregon","18mar2024","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"clear; white",0,"crystals; powder; shiny",,,1,,1,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,1,"16apr2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803530",10,"Hermiston","Umatilla County","OR","Oregon","18mar2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"11apr2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803531",10,"Milton Freewater","Umatilla County","OR","Oregon","11mar2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","nice","",,,,,1,,,,,,"","not overdose related",0,,,1,"03apr2024",7,6,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"OR | UMATILLA COUNTY",41,59,41059
"803536",101,"Portland","Multnomah County","OR","Oregon","22jan2024","swab","swab","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"12feb2024",2,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803555",101,"Portland","Multnomah County","OR","Oregon","28dec2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","involved in OD",1,,,1,"25jan2024",5,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803557",101,"Portland","Multnomah County","OR","Oregon","28feb2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"19mar2024",4,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803567",101,"Portland","Multnomah County","OR","Oregon","29jan2024","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"",0,"tar",1,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"14feb2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803588",10,"Hermiston","Umatilla County","OR","Oregon","18mar2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals; powder; shiny",,,1,,1,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,1,"11apr2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803591",101,"Portland","Multnomah County","OR","Oregon","09feb2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","weaker; unpleasant; unusual taste","weaker",1,,,,,,,,,,"","unknown",,,,1,"04mar2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803615",101,"Portland","Multnomah County","OR","Oregon","14feb2024","spatula","spatula","unused","ketamine",0,0,0,0,0,0,0,0,1,"clear; white",0,"crystals; powder; shiny",,,1,,1,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,1,"29feb2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803623",101,"Portland","Multnomah County","OR","Oregon","28feb2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","nice; stronger; normal","stronger",,,,,1,,,,,,"","unknown",,,,1,"19mar2024",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803624",101,"Portland","Multnomah County","OR","Oregon","16jan2024","swab","swab","unused","heroin",1,0,0,0,0,0,0,0,0,"dark brown",0,"tar",1,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"14feb2024",4,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803653",101,"Portland","Multnomah County","OR","Oregon","28feb2024","pill","pill","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"20mar2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803656",10,"Milton Freewater","Umatilla County","OR","Oregon","19mar2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"11apr2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | UMATILLA COUNTY",41,59,41059
"803669",101,"Portland","Multnomah County","OR","Oregon","24jan2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"dark brown",0,"tar",1,,,,,"","weird; sedating; stronger; more down","stronger",1,,,1,,,,,,,"shivers, sleepy, hangover, memory loss","not overdose related",0,,,1,"12feb2024",4,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803686",101,"Portland","Multnomah County","OR","Oregon","28feb2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","unknown",,,,1,"21mar2024",4,2,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803691",101,"Portland","Multnomah County","OR","Oregon","09feb2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weird; sedating; more down","",1,,,1,,,,,,,"","unknown",,,,1,"01mar2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"803732",101,"Portland","Multnomah County","OR","Oregon","21feb2024","spatula","spatula","unused","2C-B",0,0,0,0,0,0,0,0,0,"gray; white",0,"fine; powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"13mar2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
